x1,x2,x3,x4,x5,x6,x7,x8,x9,x12,x14,x16,x17,L_d1,L_d2,L_d3,L_d4,L_d5,L_d6,L_d7,L_d8,L_d9,L_d10,L_theta1,L_theta2,R_d1,R_d2,R_d3,R_d4,R_d5,R_d6,R_d7,R_d8,R_d9,R_d10,R_theta1,R_theta2
0.5563357690397567,0.5999850814360768,0.7730990805769815,0.2751032379310161,0.25939994805208755,0.49076033119295387,0.5538043019122113,0.4372364269409471,0.328030214848852,0.3630789229831967,0.39901517202366665,0.7100862311042739,0.3865827884456601,0.5509037938593019,0.560118977870446,0.16556391705561116,0.17167307926775915,0.5256041337676863,0.11310758065529769,0.4296775565515385,0.2898128602954195,0.3323436009697119,0.20973244443767497,0.6833975063949824,0.5061347169664,0.620509111177206,0.4328267754377208,0.24831602599303013,0.1831401631536795,0.49193929471394804,0.15663416330585378,0.43631539541568254,0.26115197088513753,0.37007802466090584,0.20973244443767497,0.8463543413709456,0.2377336575199906
0.3460399222973111,0.2551068685479954,0.261681142819602,0.6302550351548277,0.3102854091305663,0.5163773437784236,0.686235806127077,0.32660426327270303,0.6669985693524288,0.8281118473680538,0.5517424522464036,0.3122115163842305,0.4253102004885343,0.4765134515513805,0.7077226349498443,0.7684167780035949,0.7682316057417568,0.6883388817673733,0.5338361571749186,0.5011417997581175,0.3199741321529448,0.5182191206481979,0.6589757666855047,0.7312638011488032,0.6121180476545289,0.5029915171469918,0.44712855436236365,0.7296206977492916,0.7100258249516085,0.6280829040657557,0.5043633504726283,0.5044159113437559,0.34860351927147964,0.5166905492674992,0.6589757666855047,0.7859752362605273,0.6324286926683086
0.492983498638251,0.5289066366890437,0.4630031429990278,0.5301228818087583,0.2671460874539918,0.6034039472433729,0.27186790476464195,0.7410454349971735,0.5254047623028381,0.8524502348845044,0.5843977188329385,0.3122115163842305,0.48214313143649656,0.5601840395375429,0.28737619652463064,0.596229539847778,0.21298488080577266,0.3738632243982565,0.3405637677777292,0.6956491862498051,0.2614017704793462,0.3323436009697119,0.36610248174403276,0.2821099872637546,0.6105811299878061,0.655069747355189,0.2909310431953637,0.5703320598297417,0.27792288683654354,0.615537338249561,0.31755179843557935,0.6982640377918363,0.2886969755399386,0.33591558468494725,0.36610248174403276,0.2894730243762962,0.5722386816496152
0.1832734660164329,0.0892634378236965,0.07015336325045843,0.6468488032486746,0.39626737896231373,0.22197241966022566,0.8084338465858908,0.16216463283709606,0.3929907630253007,0.33725439222423487,0.2708048170683318,0.14047163511226207,0.19196337849829856,0.3272512816032761,0.33333838782766156,0.30270422963798094,0.2286066473598529,0.09710684961044772,0.23454933712516884,0.2779714526932722,0.2753802191901054,0.13547725206667907,0.33966632407197117,0.16578496025962555,0.6294487862719893,0.19114284207250648,0.21298725432632012,0.2306334172639034,0.3115631465052433,0.1506970778167957,0.257423363332146,0.2807764203551474,0.16895309895238236,0.24405939035092294,0.33966632407197117,0.23454521487172875,0.681779043908235
0.4417878962037015,0.3262422720715803,0.3126619500098867,0.3073437302208288,0.24882622971624163,0.6615509977522274,0.6234043609661022,0.7281441790935601,0.3663987012651853,0.6499154399565847,0.46423841281779166,0.4813346752785493,0.5508255107878732,0.39301936289477274,0.6016994667284153,0.8011694896280871,0.7716226571507443,0.5011098093765075,0.5141108728571941,0.4499291142223604,0.62895377973034,0.5182191206481979,0.878920594414278,0.4707846254330292,0.7725189826923369,0.3503577477382386,0.3290168225212704,0.771373826730726,0.6143779347998078,0.40707478664095675,0.5739077182101731,0.45321696602929956,0.567967685612032,0.5905214811708671,0.878920594414278,0.2556471097626412,0.8316508460795123
0.6520806757302265,0.828378046547154,0.8343610857201774,0.49212323683121334,0.8800255445838466,0.5909979167084207,0.5486036923618381,0.698090822113424,0.691593794142173,0.7741194204230667,0.8302674557581706,0.8880143670759938,0.5846128632038938,0.44994314534869684,0.8522705036365633,0.4378824824170642,0.19252276527118403,0.18210362930938812,0.6533159046287533,0.48402021959094643,0.3681208104047759,0.6125788416001103,0.7290112607283957,0.11919019456496993,0.4266121664750035,0.2673213801411133,0.8497614460728652,0.5821895494565981,0.14585985445817234,0.24857868721814075,0.5542525802598272,0.487306652719718,0.31789724923322676,0.7387775120152575,0.7290112607283957,0.3636033729508678,0.2620148233122361
0.8226525491889268,0.4365051544666077,0.5442110900328464,0.5761954045892475,0.6803052035859829,0.7096780065032282,0.5336844443572463,0.693939563561178,0.35339075747844184,0.7364054997849928,0.46122933089486357,0.6994592103075796,0.4281179696837644,0.42480296485242114,0.886937277974941,0.38291424770264093,0.5769857039977394,0.669820535350277,0.10709825787513783,0.4163018667112993,0.4895318892922662,0.833956974963239,0.6951213415070223,0.29669881784303914,0.6520357357346516,0.4656234269122701,0.8450037836019483,0.3910744661620087,0.6608987801117591,0.6272170211480822,0.14425629997216802,0.4195604798610703,0.44759893079751145,0.8268492506246728,0.6951213415070223,0.4959288667611921,0.7913878486573598
0.2850795009291168,0.3037988566441828,0.6872641227857624,0.2780222159697955,0.7721370395512189,0.41430371625742546,0.6678522633220686,0.34098425365412516,0.5811720036327107,0.5801755962446771,0.6389526992662201,0.7204876454163606,0.5394418571350854,0.5347277286419055,0.6320291072687493,0.6456809419321914,0.48596126520448335,0.5066786483417688,0.5762119665421122,0.8193197469249323,0.736166796162373,0.6991854002798866,0.6208820776907722,0.13778372596102806,0.5883851503784503,0.5657964847998436,0.4428882338444116,0.6418310097247908,0.5142458067000387,0.5836468465889483,0.6114190440291207,0.8210575599990929,0.7376989079962074,0.7387775120152575,0.6208820776907722,0.4880509602250808,0.29776858130672357
0.7982605402080802,0.43506427203265224,0.4252823444408674,0.3034751079217915,0.41271578504372997,0.8604484491782096,0.5870069157135236,0.7036124832287808,0.6016371767517079,0.42811210585966053,0.6770553036816666,0.43069612026429704,0.8227977206378483,0.7181871822001743,0.2744120105435139,0.37580612694535803,0.7241143080411399,0.6731322577017887,0.2833771339554949,0.5353368439452898,0.30468386221078064,0.25296501506168456,0.6589757666855047,0.5741480102924487,0.37606753953900773,0.768247471640243,0.2855636623918872,0.3451457452235723,0.7224203843695941,0.6447128219115574,0.42435921210651995,0.5385634889755859,0.44759893079751145,0.33591558468494725,0.6589757666855047,0.7457445344536138,0.3392872301637777
0.5646226423299833,0.3760186473469721,0.8719137604095929,0.4146774405419085,0.2526637914885399,0.6444828979216337,0.4630851608133182,0.6105219939429808,0.3862760711001609,0.5522995257621423,0.43727631253547317,0.7950294564992408,0.4169164378285821,0.21950108536425714,0.5046458887750483,0.19677607344118503,0.2605546400080725,0.43096949737920376,0.3005207043968781,0.23865446231637885,0.2614017704793462,0.3323436009697119,0.6208820776907722,0.743768962449175,0.4909817211824713,0.32781631056676924,0.6788236704369532,0.40433440743277016,0.34284390595619596,0.4262834507005014,0.4062904222668234,0.2412280005472613,0.22315174919278574,0.27271642639142507,0.6208820776907722,0.7152769211233062,0.33211129991929994
0.08854937866001603,0.5399733751828453,0.33896972779302575,0.37633204957452976,0.5535270994770989,0.12145887459170109,0.2163176628715833,0.538815217409321,0.3796043599572704,0.30750971826039053,0.707963777001485,0.5576863163097991,0.4678329125364471,0.46305615679288203,0.43146209577333117,0.3375027386604125,0.5348801508841241,0.3000269911883052,0.17175361044016565,0.5182607025948895,0.5251098243349918,0.5182191206481979,0.6208820776907722,0.34524251816911483,0.31361209842771026,0.4755576989559917,0.35738580466974385,0.34481653883901375,0.480230814372458,0.3243769215134212,0.16281413089968497,0.5215148341664694,0.3806207177758879,0.44212370015063096,0.6208820776907722,0.4475071029093435,0.5964617313257649
0.45577040091216814,0.5556783416371296,0.567230946707839,0.6640265365790591,0.40902593454895103,0.3736755318649299,0.7850416572143404,0.40884278324256007,0.4271269107268494,0.6752869221096697,0.41067979768390184,0.6548457829163014,0.5022214734264179,0.373312573361764,0.7721594537656146,0.6693555898014013,0.5381212737155997,0.5968479311573376,0.6616566667480069,0.16251578193246066,0.4364746063775552,0.5754353706682611,0.2384675437836586,0.4164811234019298,0.21015335537041963,0.4761697520393013,0.6888981070141359,0.5958253033652569,0.6353921154737315,0.6131965603200067,0.7288070560909798,0.16450304421949635,0.49925661973712876,0.6932001945623552,0.2384675437836586,0.4877527232385585,0.15991722516184215
0.5571183223351011,0.5435508053568013,0.3317867557969545,0.3050192605298125,0.5147806067726016,0.45062328120115414,0.44635953019558916,0.25136961665394675,0.691593794142173,0.223880410282993,0.5487471173621364,0.8032278207649625,0.4365684002094263,0.19630922901603753,0.6475600527845512,0.2581029587087451,0.321925921955737,0.15434029336485044,0.25376591054334663,0.4163018667112993,0.5073301372161242,0.7305715731474871,0.45798344569413685,0.3916497752794764,0.6549904369794162,0.24004660902844716,0.6552249382437142,0.36448558052868796,0.3629473314529002,0.17245225433250488,0.2565791856632307,0.4195604798610703,0.617976282488185,0.7797354271148591,0.45798344569413685,0.3181703826111278,0.6031149059043475
0.817156193462315,0.8169016396344415,0.692215261717668,0.27344381467685613,0.7509433073334839,0.6346893078412154,0.1193015738354867,0.8308279570599352,0.5742839680320957,0.7451252830310984,0.5666586699749789,0.8111761506683677,0.6469651701293441,0.7870502108931288,0.9449531979957739,0.7238024992627078,0.8010784000249083,0.8606544267401717,0.8040572445893075,0.8193197469249323,0.8105129893757632,0.7305715731474871,0.13909141374343814,0.20384400050856877,0.7537606177174234,0.8380554468518905,0.9523136522416182,0.7571152765511875,0.782179557239771,0.8675019765784557,0.7887766715719894,0.8210575599990929,0.7635625829664114,0.7240799533837837,0.13909141374343814,0.1201488013047541,0.5551369911171371
0.43520243944631204,0.7537321761749068,0.838415442056931,0.6825900736192438,0.41552666793848453,0.47110816424326546,0.8270898797967353,0.702367717360777,0.4133695749937511,0.6550638020933209,0.7178718131552626,0.7502822973243266,0.5734223599734352,0.2771801984149668,0.4122864532174989,0.5540848241684616,0.8321270093617376,0.7751144881472037,0.7666721958936175,0.9313666963670558,0.5951576773702747,0.6827352399058122,0.7892633182658122,0.6524140535394346,0.6121889287461351,0.3257917933294954,0.24711392658711342,0.7484398891449933,0.826807421525572,0.7019215387356186,0.6738246655905059,0.9320556487378892,0.5337723262290941,0.6261625316897755,0.7892633182658122,0.6361162983338725,0.4486158671230381
0.2837886942928992,0.26032603365596696,0.1494072436727779,0.3944722637768635,0.4378970597058232,0.24809698935884902,0.46983997299194835,0.14616650449382418,0.20779352951006866,0.4170320426415973,0.21328500148040194,0.20559776879761096,0.24464028317956385,0.3766158832814942,0.6239690684456459,0.3639620503816951,0.3524977359406343,0.3958716056726499,0.6101795175192605,0.569202870032552,0.3199741321529448,0.17578516069580905,0.6589757666855047,0.3348484793447762,0.6598036556005936,0.4349588619951576,0.47842020685465364,0.5876131130502746,0.43306467269656224,0.40629999186008464,0.4774848818760823,0.5723529710867654,0.31789724923322676,0.18172269498827243,0.6589757666855047,0.31810016373689026,0.6219128753815086
0.2849671168277302,0.285867002418301,0.5165214361484042,0.2196948029528768,0.6340630585982712,0.6794741107519952,0.8431308180557191,0.43439749327568095,0.6016371767517079,0.789604358699565,0.9487738387670346,0.5068650106656487,0.609458853313572,0.49837235497696025,0.39452279898539633,0.2006214871159183,0.5767868634246491,0.5693075937352978,0.7466478871507694,0.4499291142223604,0.6615330644680877,0.6658154635121977,0.6208820776907722,0.7325357714580772,0.664800362514828,0.5573381681091013,0.3525188466063826,0.30790587981590645,0.41756641549395185,0.5214420868344029,0.6022781644689532,0.45321696602929956,0.6956438930931732,0.6084866139621125,0.6208820776907722,0.7095236500510443,0.8217693831236718
0.15266949366255542,0.3052230628027568,0.5084111227896414,0.39223420463509096,0.30379879839915674,0.5593020771834561,0.7513104915903663,0.46422628802705734,0.2802972852857391,0.5410461257732254,0.45822307172482,0.4559014332281839,0.4678329125364471,0.5227288106154193,0.6816978257589804,0.5238368935722807,0.41401351350493637,0.47606656072449766,0.4693015819367776,0.39975610984159765,0.1668240434161401,0.2249649869331884,0.41729130363970085,0.7015565329603896,0.42530729763817915,0.5538542709194553,0.6524492727549818,0.4922528692447427,0.414230354137649,0.47725772477242956,0.5143065828443408,0.4029889864693417,0.09242243922370912,0.21751303335103964,0.41729130363970085,0.6247381908007906,0.6552223669497665
0.37031095614262066,0.20024843304303294,0.2342953490781903,0.6816862538234438,0.2971982466369851,0.4417482193293588,0.4919645637268965,0.4065466807778205,0.44099791071958905,0.5634996081629576,0.2684213651599686,0.15326485244843824,0.2918587288455561,0.42853816198338773,0.10061949401459908,0.3119153243292652,0.5236163914592421,0.3839490221079777,0.1708772336792116,0.192460195902824,0.3199741321529448,0.3673733786015791,0.4992439605577626,0.6681551861749822,0.919888171707288,0.30448067276406277,0.34214052660622624,0.3294086116493786,0.45409617671234803,0.4812645681758457,0.2131788860225285,0.19470040053441431,0.26115197088513753,0.33591558468494725,0.4992439605577626,0.8272365091669192,0.9040431070330538
0.27085896813388255,0.13828154422602654,0.23635578814603483,0.7663389140981841,0.2575300963803062,0.14617330809668605,0.2586755633393229,0.23461982571719817,0.12661653542908985,0.12992093339199087,0.16190284811870945,0.23175434855062996,0.17313678510189376,0.10586991082987009,0.3995169618987834,0.34394527675721215,0.20523884914141025,0.07228677430044197,0.38585111822330714,0.23865446231637885,0.5428260768376081,0.5565103668859573,0.5812372596405805,0.2880872707122929,0.4461443518513948,0.2566470825496975,0.36968083279824343,0.3097717464016336,0.24623867775561123,0.051465367003194075,0.2666122232863017,0.2412280005472613,0.44759893079751145,0.5166905492674992,0.5812372596405805,0.2836371222715565,0.3712519830807324
0.45703601029369695,0.5524739576831311,0.4837464137755286,0.44235896559768273,0.5495304006974931,0.343367441599552,0.8281195480731827,0.4325442921647389,0.6283701945713833,0.5127538937513306,0.8869104868888147,0.5950818455653027,0.6067235417628718,0.7410016936568495,0.5340804566142385,0.328672809123665,0.5498413824439801,0.5204091798782854,0.29303255560028385,0.433038389583316,0.3199741321529448,0.2678007360320967,0.4992439605577626,0.36159743406744,0.4870714386788903,0.6192080961251165,0.3611498026779539,0.34404896978583865,0.5029402349578478,0.4637822472315553,0.5077706135998244,0.43631539541568254,0.34860351927147964,0.35280874522712047,0.4992439605577626,0.3003085581149521,0.45009011824343176
0.6077341997310844,0.5428356666995875,0.4648526597838536,0.7146033557104893,0.4903959044038631,0.45423131054161586,0.3352602338564745,0.40307388564031027,0.6543399328172549,0.6021225170474073,0.7576228484593233,0.4559014332281839,0.5337338063530163,0.9062440615861705,0.9512620678486916,0.38935474977467255,0.6300419555053468,0.5956237870902431,0.23035036976263926,0.9116413666208701,0.8314234545291969,0.8542134429021812,0.7290112607283957,0.4512291769505232,0.8372274362419666,0.9094050062603627,0.9251405176168589,0.5246474873216321,0.729730357535983,0.6238033374512334,0.2472077787577979,0.9125287874712916,0.7635625829664114,0.8268492506246728,0.7290112607283957,0.5110195433956267,0.8530683745254828
0.5762100163708651,0.9078513999062104,0.5587507094847513,0.5845703415354798,0.9194612291555778,0.48515156886999505,0.4227714002449474,0.28392529621364104,0.901971952271091,0.8344798294497644,0.7576228484593233,0.43069612026429704,0.7457952316316925,0.639621661382241,0.3051039914105064,0.6080423285391028,0.48240086365524804,0.4576864828298129,0.6526164842185813,0.6658886742468065,0.3681208104047759,0.2678007360320967,0.26979552678206414,0.3518614253875816,0.583514219770638,0.6542375623436615,0.5019120609523205,0.6388112495025953,0.37982401452513465,0.40683633881907966,0.4856706578928272,0.6686638747299251,0.2886969755399386,0.10172326378752303,0.26979552678206414,0.20035733288787447,0.7698763157628561
0.2807163381986821,0.1542092644011008,0.33511880045049963,0.27189378727665925,0.519272303284895,0.43770152047215655,0.2858901699768979,0.35647620789238854,0.5183596559221405,0.5634996081629576,0.5125889884799059,0.25043872403525813,0.38386457753615516,0.27753332418662935,0.6479262127010673,0.8182925828716165,0.8677736505390794,0.32360852368867093,0.6798027609956835,0.2513241700195095,0.9034849260757466,0.7598079765893431,0.45798344569413685,0.42575634898340126,0.7181623311132915,0.3431319344881768,0.7933439063883019,0.8378694613006397,0.5304691183427264,0.5039798231964631,0.6448762026703729,0.2539774424130703,0.901084025958796,0.7797354271148591,0.45798344569413685,0.4801739353287793,0.14118911430598702
0.8597479495249943,0.828882798791673,0.9000049195879066,0.6430306849717166,0.6687940626884726,0.8370847986384863,0.5905016444369968,0.8189165450084829,0.9386334039144908,0.9106494163347209,0.7370628814702627,0.8929941214823832,0.9413103119750477,0.8107119709582786,0.49341312357727257,0.5890626227071208,0.6584107075748783,0.7614527522664543,0.5872889092401177,0.6658886742468065,0.4018206879669294,0.2249649869331884,0.7290112607283957,0.6771771078259791,0.2680682036845737,0.8595202500578515,0.2515514775505139,0.6497178575387674,0.5644779840664674,0.7680488610538282,0.7469710729876506,0.6686638747299251,0.2747100479049521,0.23051866620880718,0.7290112607283957,0.7484013648334262,0.20745533126299995
0.6521745067511384,0.6938971425182903,0.5133665858764657,0.25136789307371876,0.2980267538719399,0.6125644129520393,0.4903569563998503,0.43209980262181674,0.8770962284696658,0.6900413501097138,0.6361558237868584,0.4813346752785493,0.7392121841541022,0.26729094413835947,0.895940139690293,0.2453106265968991,0.15349937688192494,0.2992647634695415,0.2660089975535012,0.6347460293652174,0.2898128602954195,0.3496556936934545,0.7290112607283957,0.30052906917404815,0.5898545408293279,0.3206921437678665,0.8965536814177825,0.29583077105290057,0.11180860091011856,0.26057642522686103,0.25629819631165457,0.6376667282936627,0.16895309895238236,0.23051866620880718,0.7290112607283957,0.4302008566835858,0.4378801923566004
0.5637751552570982,0.5803535323573167,0.5087061467361707,0.44931050346810353,0.3876211583851058,0.6816404557477587,0.7887119045189688,0.5004256017110763,0.4479695126552025,0.5801755962446771,0.44324164195087934,0.5196250771059622,0.5022214734264179,0.6183838135054565,0.7222722027127036,0.2810792333600264,0.328989843454053,0.39321087331635657,0.17585322073000614,0.4499291142223604,0.7221072461293291,0.7305715731474871,0.30359836699167553,0.5221874923610794,0.5930136775867844,0.6438974828455589,0.7379498362133532,0.29583077105290057,0.3567137032237595,0.42338642895702827,0.4496419208965069,0.45321696602929956,0.617976282488185,0.6932001945623552,0.30359836699167553,0.24033270980450888,0.6799226044667985
0.6513609128050524,0.8226496195010813,0.7316300081384675,0.7122597590666775,0.2675043716142235,0.4259611771014788,0.6716520295654493,0.3355787582743586,0.46197154602644575,0.5297507029749863,0.8588036423306838,0.6194399479582331,0.46497645266523924,0.5253654533505913,0.1529898590085315,0.7526593705611748,0.8240687934449996,0.4468299607923513,0.6570638941084949,0.6809533252357962,0.3681208104047759,0.3496556936934545,0.5812372596405805,0.3366490190576847,0.767693883109139,0.6171808946604757,0.09460428995712485,0.785278743689815,0.8073853684430777,0.3952672265396913,0.723606365892863,0.6836499287448915,0.3644621724086664,0.33591558468494725,0.5812372596405805,0.26666601271622786,0.6901776692233802
0.5660117018122811,0.40021897608967616,0.6014208897259478,0.3605718459977768,0.24356443486123888,0.4376745696634017,0.6828988671880525,0.5411209094471677,0.5183596559221405,0.5690761835421271,0.8069289146777311,0.46859766127039687,0.5108280609944723,0.3422898774492525,0.5016371023517878,0.604318580892118,0.4654434742170581,0.5169635090809,0.6182245488384684,0.6809533252357962,0.5951576773702747,0.6658154635121977,0.26979552678206414,0.4569116933801016,0.39961207837786866,0.4648602794921762,0.43583978910343396,0.5654462487140974,0.5149520411502964,0.46667046595285944,0.26596441058041964,0.6836499287448915,0.567967685612032,0.5905214811708671,0.26979552678206414,0.44036048923744725,0.32690109663061656
0.7005449229912543,0.7827625282323326,0.5139858540286214,0.3288111066367024,0.9335767211731407,0.6493602268017306,0.19599571824134596,0.2954302908694652,0.3929907630253007,0.4170320426415973,0.39901517202366665,0.6073276499649102,0.3414543236827211,0.3294530656115126,0.250505564207485,0.460661783712554,0.6890154921400656,0.18680227420421885,0.24574181956759056,0.23865446231637885,0.3681208104047759,0.42254177975480856,0.26979552678206414,0.3582938207215463,0.17546747521304604,0.2736157383043141,0.3603956202731686,0.20619813348970753,0.5728988061116606,0.23155109265028354,0.1745369337830432,0.2412280005472613,0.31789724923322676,0.4237540903634756,0.26979552678206414,0.3009551170581029,0.5441475297339219
0.698806681371756,0.06891538565024427,0.30821461308779946,0.2905304539651092,0.8727953541381845,0.4432339787542037,0.21534846819055173,0.6766753694006733,0.5394619024082411,0.6802457397747461,0.5216557940170565,0.14675285183887748,0.547984111905658,0.19473884542832393,0.43303738471574116,0.2675588183332825,0.514261920792185,0.4533624655674031,0.15060125580290648,0.11398410010716392,0.8970953211461171,0.4605210615158237,0.33966632407197117,0.1726661228915631,0.40889277023657156,0.2886144065700789,0.49496285425178493,0.35921520598055395,0.5238243983800558,0.493112287945778,0.16687145123126992,0.11549631431479732,0.90707750875996,0.5166905492674992,0.33966632407197117,0.18717873365270712,0.30704257822386294
